user_id,course_id,gender,school,enroll_time,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3,comment_count_week4,reply_count_week4,questions_done_week4,attempts_count_week4,correct_answers_week4,total_score_week4,user_watching_time_week4,classification,classification_encoded,school_encoded,course_id_encoded
U_33247657,C_697076,1.0,辽宁对外经贸学院,2020-11-16 19:02:49,1.0,,115.0,115.0,72.0,84.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33247741,C_697076,1.0,辽宁对外经贸学院,2020-11-17 22:19:23,,,,,,,,,,,,,,,,,106.0,106.0,99.0,118.0,,,,,,,,,E,4,781,121
U_33248088,C_697076,1.0,辽宁对外经贸学院,2020-11-16 22:02:25,,,302.0,302.0,302.0,387.0,,,,,,,,,,,,,,,,,,,,,,,A,0,781,121
U_33248168,C_735164,2.0,昆明理工大学,2020-10-18 23:38:45,2.0,,,,,,,1.0,,156.0,161.0,156.0,216.0,2.02957815,,,,,,,,,,,,,,,A,0,476,138
U_33248334,C_697076,0.0,辽宁对外经贸学院,2020-11-16 19:09:00,,,115.0,115.0,113.0,137.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33248532,C_697076,2.0,辽宁对外经贸学院,2020-11-16 18:57:46,,,115.0,115.0,89.0,107.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33248605,C_697076,2.0,辽宁对外经贸学院,2020-11-16 18:57:24,,,115.0,115.0,112.0,136.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33248620,C_697076,2.0,辽宁对外经贸学院,2020-11-16 19:15:07,,,121.0,121.0,109.0,130.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33248622,C_697076,2.0,辽宁对外经贸,2020-11-16 18:57:43,,,115.0,115.0,115.0,141.0,,,,,,,,,,,,,,,,,,,,,,,E,4,777,121
U_33248691,C_697076,1.0,辽宁对外经贸学院,2020-11-16 19:10:33,,,110.0,110.0,101.0,122.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33248696,C_697076,2.0,辽宁对外经贸学院,2020-11-16 19:41:51,,,5.0,5.0,3.0,3.0,,,,85.0,85.0,57.0,67.0,,,,10.0,10.0,4.0,4.0,,,,,,,,,E,4,781,121
U_33248700,C_697076,1.0,辽宁对外经贸学院,2020-11-16 19:09:49,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33248717,C_697076,2.0,辽宁对外经贸学院,2020-11-18 14:27:16,,,115.0,115.0,61.0,67.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33249412,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 13:44:44,,,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,74
U_33249542,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 13:45:33,,,5.0,5.0,4.0,4.0,0.2925925925925926,,,3.0,3.0,3.0,3.0,0.7481481481481481,,,6.0,6.0,4.0,4.0,,,,3.0,3.0,2.0,2.0,,E,4,781,74
U_33249708,C_1992945,1.0,辽宁对外经贸学院,2020-11-05 15:08:40,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,82
U_33253975,C_1472684,2.0,辽宁对外经贸学院,2020-10-26 23:16:28,,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,3
U_33254155,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 14:03:27,,,9.0,9.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33254175,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 14:00:55,,,10.0,10.0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33256385,C_2059281,0.0,辽宁对外经贸学院,2020-09-21 14:11:28,1.0,,11.0,11.0,7.0,13.0,3.763888888888889,2.0,,,,,,7.006666666666667,,,,,,,,,,,,,,,E,4,781,85
U_33257870,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 14:22:02,,,2.0,2.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,0.9857407407407408,,,,,,,0.0138888888888888,,,,,,,,E,4,781,74
U_33257885,C_2027893,1.0,辽宁对外经贸学院,2020-09-21 14:22:46,,,9.0,9.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,84
U_33258134,C_2027893,0.0,辽宁对外经贸学院,2020-09-24 16:40:51,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,84
U_33258152,C_2027893,0.0,辽宁对外经贸学院,2020-09-21 14:24:58,,,6.0,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,84
U_33258296,C_2027893,1.0,辽宁对外经贸学院,2020-09-21 14:25:09,,,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,84
U_33259502,C_2027893,1.0,西京学院,2020-11-08 16:50:42,,,6.0,6.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,E,4,701,84
U_33259782,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 14:33:05,,,,,,,,,,,,,,,,,5.0,5.0,2.0,2.0,,,,,,,,,E,4,781,74
U_33259782,C_1992945,2.0,辽宁对外经贸学院,2020-10-19 15:27:53,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,,,,,,,,,E,4,781,82
U_33260317,C_707013,1.0,五邑大学,2020-09-26 07:32:27,,,,,,,,,,,,,,,,,,,,,,,,43.0,43.0,30.0,30.0,0.25,E,4,119,129
U_33260859,C_697076,2.0,辽宁对外经贸学院,2020-11-27 14:55:30,,,,,,,,,,6.0,6.0,3.0,4.0,,,,,,,,,,,,,,,,E,4,781,121
U_33266611,C_2059281,1.0,辽宁对外经贸学院,2020-09-21 14:43:08,,,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33266728,C_2059281,0.0,辽宁对外经贸学院,2020-09-21 14:44:09,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33267135,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 14:48:37,2.0,,10.0,10.0,3.0,4.0,,,,,,,,,6.0,,1.0,1.0,0.0,0.0,,11.0,3.0,,,,,,E,4,781,85
U_33268295,C_697076,0.0,辽宁对外经贸学院,2020-10-16 13:34:18,,,5.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,20.0,20.0,13.0,15.0,,E,4,781,121
U_33268444,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 14:59:35,,,,,,,,,,3.0,3.0,2.0,2.0,1.0705555555555557,,,,,,,,,,,,,,,E,4,781,74
U_33268505,C_697076,2.0,辽宁对外经贸学院,2020-11-16 15:47:11,,,,,,,,,,100.0,100.0,97.0,120.0,,,,,,,,,,,,,,,,E,4,781,121
U_33268527,C_697076,2.0,辽宁对外经贸学院,2020-11-16 17:05:51,,,20.0,20.0,11.0,11.0,,,,10.0,10.0,6.0,6.0,,,,77.0,77.0,53.0,60.0,,,,,,,,,E,4,781,121
U_33268532,C_697076,2.0,辽宁对外经贸学院,2020-11-16 15:44:05,2.0,,30.0,30.0,17.0,19.0,,,,20.0,20.0,15.0,17.0,,,,51.0,51.0,32.0,37.0,,,,,,,,,E,4,781,121
U_33268538,C_697076,2.0,辽宁对外经贸学院,2020-11-16 15:42:49,,,10.0,10.0,7.0,8.0,,,,96.0,96.0,50.0,54.0,,,,,,,,,,,,,,,,E,4,781,121
U_33268554,C_697076,2.0,辽宁对外经贸学院,2020-11-27 14:59:49,,,20.0,20.0,18.0,20.0,,,,102.0,102.0,83.0,96.0,,,,,,,,,,,,,,,,E,4,781,121
U_33268673,C_697076,2.0,辽宁对外经贸学院,2020-11-16 22:04:44,,,20.0,20.0,14.0,16.0,,,,80.0,80.0,54.0,61.0,,,,,,,,,,,,,,,,E,4,781,121
U_33268697,C_697076,0.0,辽宁对外经贸学院,2020-11-19 12:12:40,,,100.0,100.0,70.0,79.0,,,,22.0,22.0,14.0,17.0,,,,,,,,,,,,,,,,E,4,781,121
U_33268831,C_697076,0.0,辽宁对外经贸学院,2020-10-07 12:13:00,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,13.0,15.0,,E,4,781,121
U_33268846,C_697076,0.0,辽宁对外经贸学院,2020-11-27 14:57:45,,,,,,,,,,40.0,40.0,35.0,40.0,,,,45.0,45.0,33.0,39.0,,,,,,,,,E,4,781,121
U_33268899,C_697076,1.0,辽宁对外经贸学院,2020-11-26 11:07:27,,,172.0,172.0,101.0,123.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33268906,C_697076,2.0,辽宁对外经贸学院,2020-11-18 08:50:21,,,20.0,20.0,13.0,14.0,,,,,,,,,,,87.0,87.0,52.0,58.0,,,,,,,,,E,4,781,121
U_33269159,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 15:06:08,,,,,,,,,,,,,,,,,5.0,5.0,3.0,4.0,,,,,,,,,E,4,781,85
U_33269306,C_697076,2.0,辽宁对外经贸学院,2020-11-05 11:06:18,,,112.0,112.0,73.0,84.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33269706,C_697076,0.0,辽宁对外经贸学院,2020-10-16 13:34:20,1.0,,30.0,30.0,26.0,29.0,,,,,,,,,,,,,,,,1.0,,35.0,35.0,30.0,35.0,,E,4,781,121
U_33269880,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 15:12:39,,,5.0,5.0,5.0,5.0,0.8777777777777778,,,,,,,0.3444444444444444,,,4.0,4.0,4.0,4.0,,,,,,,,,E,4,781,74
U_33270130,C_697076,0.0,辽宁对外经贸学院,2020-11-21 13:04:41,,,20.0,20.0,10.0,11.0,,,,80.0,80.0,45.0,52.0,,,,,,,,,,,,,,,,E,4,781,121
U_33270247,C_697076,1.0,辽宁对外经贸学院,2020-10-16 13:37:12,1.0,,70.0,70.0,37.0,39.0,,,,15.0,15.0,11.0,11.0,,,,,,,,,,,15.0,15.0,10.0,10.0,,E,4,781,121
U_33270429,C_697076,2.0,辽宁对外经贸学院,2020-09-25 14:14:12,,,,,,,1.5702305555555556,,,60.0,60.0,60.0,74.0,,,,25.0,25.0,23.0,27.0,,,,217.0,217.0,214.0,277.0,,A,0,781,121
U_33270627,C_697076,0.0,辽宁对外经贸学院,2020-11-18 19:11:50,,,20.0,20.0,11.0,12.0,,,,,,,,,,,20.0,20.0,9.0,10.0,,,,60.0,60.0,31.0,33.0,,E,4,781,121
U_33271152,C_697076,2.0,辽宁对外经贸学院,2020-11-24 08:14:23,,,30.0,30.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33271163,C_697076,0.0,辽宁对外经贸学院,2020-11-16 17:31:48,,,5.0,5.0,3.0,3.0,,,,35.0,35.0,14.0,15.0,,,,,,,,,,,,,,,,E,4,781,121
U_33271662,C_697076,2.0,辽宁对外经贸学院,2020-11-24 08:13:33,,,30.0,30.0,25.0,28.0,,,,,,,,,,,70.0,70.0,45.0,54.0,,,,,,,,,E,4,781,121
U_33271695,C_697076,2.0,辽宁对外贸易学院,2020-11-26 10:53:04,,,91.0,91.0,55.0,61.0,,,,31.0,31.0,21.0,25.0,,,,,,,,,,,,,,,,E,4,783,121
U_33271855,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 15:34:24,,,5.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33274092,C_697076,2.0,辽宁对外经贸学院,2020-10-30 07:36:28,,,,,,,,,,,,,,,,,25.0,25.0,13.0,14.0,,,,,,,,,E,4,781,121
U_33274347,C_697076,2.0,辽宁对外经贸学院,2020-10-16 13:36:56,,,,,,,,,,10.0,10.0,9.0,11.0,,,,,,,,,,,,,,,,E,4,781,121
U_33275072,C_697076,0.0,辽宁对外经贸学院,2020-10-16 13:34:42,,,,,,,,,,5.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,E,4,781,121
U_33275555,C_697076,2.0,辽宁对外经贸学院,2020-11-17 12:26:11,,,15.0,15.0,7.0,8.0,,,,10.0,10.0,8.0,9.0,,,,92.0,92.0,61.0,71.0,,,,,,,,,E,4,781,121
U_33275592,C_697076,0.0,辽宁对外经贸学院,2020-11-19 09:58:29,,,,,,,,,,,,,,,,,15.0,15.0,6.0,6.0,,,,30.0,30.0,16.0,17.0,,E,4,781,121
U_33275963,C_697076,2.0,辽宁对外经贸学院,2020-12-07 12:37:37,,,10.0,10.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33276082,C_697076,0.0,辽宁对外经贸学院,2020-11-17 13:01:29,,,,,,,,,,85.0,85.0,56.0,65.0,,,,15.0,15.0,10.0,11.0,,,,,,,,,E,4,781,121
U_33278085,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 16:03:21,,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.4583333333333333,E,4,781,74
U_33279105,C_2059281,0.0,辽宁对外经贸学院,2020-09-21 16:09:52,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33279378,C_735164,1.0,昆明理工大学,2020-09-21 16:14:02,1.0,,,,,,,,,,,,,,1.0,,82.0,85.0,81.0,135.0,,2.0,,74.0,76.0,74.0,79.0,,A,0,476,138
U_33280550,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 16:18:03,,,3.0,3.0,3.0,3.0,0.8805555555555555,,,,,,,0.0894444444444444,,,,,,,0.4294444444444444,,,,,,,,E,4,781,74
U_33280550,C_1992945,0.0,辽宁对外经贸学院,2020-09-22 10:02:33,,,,,,,0.1527777777777778,,,,,,,,,,,,,,,,,,,,,,E,4,781,82
U_33281741,C_1992950,0.0,辽宁对外经贸学院,2020-09-21 16:29:23,,,5.0,5.0,3.0,60.0,0.322,,,,,,,,,,,,,,,,,,,,,,E,4,781,83
U_33282449,C_735164,1.0,昆明理工大学,2020-10-27 23:18:16,,,,,,,,2.0,,,,,,,,,156.0,158.0,156.0,216.0,,,,,,,,,A,0,476,138
U_33283875,C_735164,2.0,昆明理工大学,2020-11-29 13:20:25,,,5.0,5.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,E,4,476,138
U_33284673,C_735164,2.0,昆明理工大学,2020-09-21 16:52:31,,,,,,,,2.0,,84.0,111.0,79.0,130.0,,,,19.0,24.0,18.0,18.0,,,,26.0,36.0,22.0,22.0,,C,2,476,138
U_33285223,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 17:00:46,,,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,74
U_33285461,C_2059281,1.0,辽宁对外经贸学院,2020-09-21 17:03:58,,,,,,,,,,10.0,10.0,7.0,12.0,4.147925,1.0,,,,,,,,2.0,,,,,,E,4,781,85
U_33286033,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 17:16:04,,,,,,,,,,4.0,4.0,4.0,4.0,0.5405555555555558,,,,,,,,,,,,,,,E,4,781,74
U_33286460,C_735164,1.0,昆明理工大学,2020-11-02 19:06:49,2.0,,65.0,66.0,65.0,99.0,,,,,,,,,,,,,,,,,,,,,,,E,4,476,138
U_33286647,C_2027893,1.0,辽宁对外经贸学院,2020-09-21 17:32:36,,,6.0,6.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,84
U_33286686,C_735164,1.0,昆明理工大学,2020-10-25 09:44:41,3.0,,81.0,88.0,80.0,126.0,2.765555555555556,,,,,,,,,,,,,,,,,,,,,,E,4,476,138
U_33293435,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 17:42:24,,,,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,,,,1.0,1.0,0.0,0.0,,E,4,781,74
U_33301558,C_2027893,0.0,辽宁对外经贸学院,2020-09-21 18:19:58,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0833333333333333,E,4,781,84
U_33303525,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 18:42:39,1.0,,10.0,10.0,7.0,13.0,19.051388888888887,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33305603,C_2027893,1.0,辽宁对外经贸学院,2020-09-21 19:05:12,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,84
U_33305678,C_2027893,1.0,辽宁对外经贸学院,2020-09-21 19:11:06,,,9.0,9.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,84
U_33305808,C_2027893,1.0,辽宁对外经贸学院,2020-09-21 19:09:12,,,6.0,6.0,6.0,8.0,0.1527777777777778,,,,,,,,,,,,,,,,,,,,,,E,4,781,84
U_33306038,C_735164,2.0,昆明理工大学,2020-09-21 19:11:21,,,,,,,0.9183222222222224,1.0,,,,,,,3.0,,129.0,146.0,124.0,177.0,,1.0,,27.0,36.0,26.0,31.0,,A,0,476,138
U_33310519,C_1912004,1.0,北京交通大学,2020-09-21 19:19:23,,,9.0,9.0,8.0,8.0,2.876111111111111,,,,,,,,,,,,,,,,,,,,,,E,4,157,74
U_33310644,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 19:24:34,,,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,74
U_33310768,C_2059281,1.0,辽宁对外经贸学院,2020-09-21 19:25:07,,,10.0,10.0,7.0,12.0,4.645022222222221,,,,,,,10.171752777777778,,,,,,,,,,,,,,,E,4,781,85
U_33311454,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 19:31:31,,,3.0,3.0,1.0,1.0,,,,,,,,0.2216666666666667,,,,,,,,,,,,,,,E,4,781,74
U_33311454,C_1992945,0.0,辽宁对外经贸学院,2020-09-26 15:14:34,,,5.0,8.0,2.0,2.0,0.361111111111111,,,,,,,,,,,,,,0.6861111111111111,,,,,,,,E,4,781,82
U_33311543,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 19:33:00,,,3.0,3.0,2.0,2.0,,,,6.0,6.0,6.0,6.0,3.2113888888888886,,,,,,,,,,,,,,,E,4,781,74
U_33311834,C_735164,2.0,昆明理工大学,2020-09-21 19:38:10,,,,,,,,,,,,,,1.0663111111111112,,,,,,,,,,30.0,31.0,30.0,53.0,,A,0,476,138
U_33312020,C_1912004,1.0,辽宁对外经贸学院,2020-09-21 19:44:31,1.0,,1.0,1.0,1.0,1.0,0.8319444444444445,,,,,,,0.1305555555555556,,,,,,,,,,,,,,,E,4,781,74
U_33312091,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 19:44:57,,,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33312601,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 21:39:29,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,74
U_33315237,C_2059281,1.0,辽宁对外经贸学院,2020-09-21 20:02:14,,,5.0,5.0,3.0,4.0,0.8361111111111111,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33317726,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 20:45:42,,,,,,,0.1788888888888888,,,,,,,,,,,,,,,,,,,,,,E,4,781,74
U_33317726,C_1992945,2.0,辽宁对外经贸学院,2020-11-05 16:06:29,,,7.0,11.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,82
U_33317870,C_697076,1.0,辽宁对外经贸学院,2020-09-30 17:58:38,,,,,,,,,,20.0,20.0,19.0,24.0,,,,,,,,,,,,,,,,E,4,781,121
U_33318136,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 21:00:38,,,4.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33318150,C_735197,0.0,辽宁对外经贸学院,2020-10-04 22:35:05,,,5.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,141
U_33318425,C_1912004,1.0,辽宁对外经贸学院,2020-09-21 21:15:27,,,3.0,3.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,E,4,781,74
U_33318622,C_735164,2.0,昆明理工大学,2020-09-21 21:25:17,,,,,,,,,,20.0,22.0,20.0,35.0,,,,,,,,,,,,,,,,A,0,476,138
U_33318630,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 22:25:12,,,1.0,1.0,0.0,0.0,4.0200000000000005,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33318660,C_697076,0.0,辽宁对外经贸学院,2020-09-21 21:28:46,,,60.0,60.0,25.0,27.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33319192,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 21:52:46,,,3.0,3.0,3.0,3.0,,,,9.0,9.0,8.0,8.0,1.7922222222222224,,,,,,,,,,,,,,,E,4,781,74
U_33319315,C_1912004,1.0,辽宁对外经贸学院,2020-09-21 21:59:15,,,4.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,E,4,781,74
U_33319315,C_1992945,1.0,辽宁对外经贸学院,2020-09-29 18:12:24,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,E,4,781,82
U_33319734,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 22:22:18,,,10.0,10.0,7.0,12.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33319904,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 22:30:19,,,10.0,10.0,7.0,13.0,1.8258083333333333,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33320187,C_1912004,2.0,辽宁对外经贸学院,2020-09-21 22:42:34,,,3.0,3.0,3.0,3.0,0.0277777777777777,,,,,,,1.0925000000000002,,,,,,,,,,,,,,,E,4,781,74
U_33320228,C_2059281,2.0,辽宁对外经贸学院,2020-09-22 08:54:50,,,10.0,10.0,7.0,13.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33320273,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 22:47:18,,,10.0,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33320311,C_2059281,0.0,辽宁对外经贸学院,2020-09-21 22:50:03,,,,,,,0.8172472222222219,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,E,4,781,85
U_33320393,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 22:56:56,,,9.0,9.0,6.0,10.0,0.941802777777778,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33320576,C_1912004,0.0,辽宁对外经贸学院,2020-09-23 19:11:43,,,3.0,3.0,2.0,2.0,,,,,,,,0.2642222222222221,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,,E,4,781,74
U_33320758,C_1912004,1.0,辽宁对外经贸学院,2020-09-21 23:22:57,,,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,E,4,781,74
U_33320863,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 23:33:43,,,5.0,5.0,2.0,3.0,0.0558999999999999,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33320883,C_677087,1.0,辽宁对外经贸学院,2020-09-21 23:44:16,,,,,,,2.7666666666666666,,,20.0,20.0,7.0,7.0,,,,,,,,,,,,,,,,E,4,781,92
U_33320962,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 23:46:34,,,8.0,8.0,5.0,5.0,,,,4.0,4.0,4.0,4.0,0.381111111111111,,,8.0,8.0,6.0,6.0,0.0694444444444444,1.0,,11.0,11.0,9.0,9.0,,E,4,781,74
U_33320962,C_1992945,0.0,辽宁对外经贸学院,2020-09-22 15:38:14,,,,,,,,,,,,,,,,,5.0,6.0,4.0,4.0,0.7151388888888889,,,,,,,,E,4,781,82
U_33321137,C_2059281,2.0,辽宁对外经贸学院,2020-09-22 00:29:53,,,,,,,,,,,,,,,,,5.0,5.0,2.0,2.0,,,,,,,,,E,4,781,85
U_33321213,C_2059281,2.0,辽宁对外经贸学院,2020-09-22 01:05:58,,,10.0,10.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33321629,C_1774985,2.0,辽宁对外经贸学院,2020-09-22 04:32:50,,,10.0,10.0,8.0,8.0,,,,,,,,,,,,,,,0.4566666666666666,,,,,,,,E,4,781,46
U_33322946,C_2059281,0.0,辽宁对外经贸学院,2020-09-22 06:50:09,,,9.0,9.0,6.0,11.0,2.747811111111112,,,,,,,1.1345333333333327,,,,,,,0.0138888888888888,,,,,,,,E,4,781,85
U_33322987,C_2059281,0.0,辽宁对外经贸学院,2020-09-22 06:53:31,1.0,,5.0,5.0,3.0,4.0,,1.0,,5.0,5.0,3.0,7.0,,,,,,,,,,,,,,,,E,4,781,85
U_33323035,C_2059281,0.0,辽宁对外经贸学院,2020-09-22 07:05:53,,,5.0,5.0,4.0,5.0,1.446388888888889,,,,,,,,,,,,,,,,,,,,,,E,4,781,85
U_33323119,C_2059281,0.0,辽宁对外经贸学院,2020-09-22 07:31:32,2.0,,10.0,10.0,7.0,12.0,1.4746805555555556,,,,,,,,2.0,,,,,,,,,,,,,,E,4,781,85
U_33326622,C_735164,1.0,昆明理工大学,2020-11-19 14:22:04,,,156.0,164.0,156.0,216.0,,,,,,,,,,,,,,,,,,,,,,,A,0,476,138
U_33326631,C_735164,1.0,昆明理工大学,2020-11-23 11:17:02,,,156.0,189.0,138.0,186.0,,,,,,,,,,,,,,,,,,,,,,,A,0,476,138
U_33328156,C_1912004,1.0,辽宁对外经贸学院,2020-09-22 08:04:01,,,14.0,14.0,11.0,11.0,3.4972222222222227,,,,,,,,,,,,,,,,,,,,,,E,4,781,74
U_33328156,C_1992945,1.0,辽宁对外经贸学院,2020-09-27 10:59:36,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,82
U_33328265,C_1912004,2.0,辽宁对外经贸学院,2020-09-22 08:04:13,,,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,5.0,5.0,2.0,2.0,,E,4,781,74
U_33328306,C_735164,1.0,昆明理工大学,2020-10-09 14:42:05,1.0,,2.0,2.0,2.0,3.0,0.3055555555555556,,,,,,,,3.0,,126.0,131.0,121.0,154.0,,,,,,,,,A,0,476,138
U_33329071,C_697076,1.0,辽宁对外经贸学院,2020-12-02 13:46:54,,,20.0,20.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33329073,C_697076,2.0,辽宁对外经贸学院,2020-12-05 16:09:05,,,101.0,101.0,58.0,66.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33329076,C_697076,1.0,辽宁对外经贸学院,2020-11-30 12:25:33,,,100.0,100.0,97.0,120.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,121
U_33329077,C_697076,2.0,辽宁对外经贸学院,2020-11-16 15:55:13,,,,,,,,,,100.0,100.0,80.0,93.0,,,,,,,,,,,,,,,,E,4,781,121
U_33329117,C_697076,2.0,辽宁对外经贸学院,2020-11-17 14:53:31,,,25.0,25.0,17.0,18.0,,,,,,,,,,,90.0,90.0,78.0,93.0,,,,,,,,,E,4,781,121
