user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3,comment_count_week4,reply_count_week4,questions_done_week4,attempts_count_week4,correct_answers_week4,total_score_week4,user_watching_time_week4
U_13535131,C_948120,2.0,中国农业大学,2020-09-23 22:32:00,4,E,67,167,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,44.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29931088,C_756642,2.0,辽宁对外经贸学院,2020-05-11 20:27:35,4,E,781,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29922676,C_1714448,2.0,辽宁对外经贸学院,2020-05-13 19:24:07,4,E,781,8,0.0,0.0,40.0,40.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33442554,C_697076,2.0,辽宁对外经贸学院,2020-11-09 15:24:38,4,E,781,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,8.0,8.0,0.0,0.0,0.0,85.0,85.0,78.0,94.0,0.0
U_6405091,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-11 08:22:36,4,E,822,57,0.0,0.0,14.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_28138481,C_786631,2.0,辽宁对外经贸学院,2020-03-03 08:27:11,4,E,781,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31055752,C_735195,0.0,辽宁对外经贸学院,2020-11-03 21:20:45,4,E,781,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_4602301,C_735197,2.0,华南理工大学,2020-10-01 20:31:49,3,D,211,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.103055555555556,2.0,0.0,184.0,184.0,184.0,200.0,1.3970833333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_7872854,C_1829948,0.0,北方民族大学,2020-06-18 14:49:42,4,E,190,61,3.0,0.0,40.0,40.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_17155219,C_786631,1.0,北华航天工业学院,2020-04-12 18:19:08,0,A,186,154,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32612180,C_735164,1.0,昆明理工大学,2020-11-29 12:56:00,0,A,476,138,0.0,0.0,156.0,157.0,154.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_14161043,C_735385,0.0,首都医科大学,2020-06-15 08:21:39,4,E,896,146,0.0,0.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33224766,C_697076,2.0,辽宁对外经贸学院,2020-09-24 14:23:46,0,A,781,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,302.0,302.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_14442275,C_735115,1.0,辽宁对外经贸学院,2020-06-12 01:24:42,4,E,781,136,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33655693,C_697076,2.0,辽宁对外经贸学院,2020-11-06 08:02:26,4,E,781,121,1.0,0.0,15.0,15.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_1052293,C_735164,0.0,菏泽学院,2020-11-29 18:28:33,0,A,697,138,0.0,0.0,156.0,162.0,156.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5076034,C_1864065,1.0,湖北理工学院,2020-06-22 12:51:50,3,D,631,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,114.0,114.0,114.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29591639,C_676676,2.0,辽宁对外经贸学院,2020-04-23 13:28:15,4,E,781,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,11.0,11.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_2318852,C_1912004,0.0,北京交通大学,2020-09-10 10:26:07,4,E,157,74,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6765320,C_1824911,1.0,重庆三峡医药高等专科,2020-06-05 22:22:02,4,E,820,57,9.0,0.0,34.0,34.0,34.0,34.0,0.0,1.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29987254,C_674920,0.0,辽宁对外经贸学院,2020-05-15 02:42:11,4,E,781,87,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32593422,C_735164,2.0,昆明理工大学,2020-10-09 09:28:25,0,A,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29800480,C_682407,0.0,辽宁对外经贸学院,2020-05-06 23:45:53,4,E,781,110,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30416358,C_1829948,0.0,华南理工大学,2020-06-09 11:16:04,3,D,211,61,1.0,0.0,4.0,4.0,2.0,2.0,0.0,17.0,0.0,60.0,60.0,50.0,50.0,0.0,34.0,0.0,196.0,196.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_12484208,C_697062,2.0,湖北科技学院,2020-04-26 08:28:43,0,A,633,120,0.0,0.0,103.0,103.0,99.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_1049541,C_735164,1.0,昆明理工大学,2020-11-26 10:43:30,2,C,476,138,0.0,0.0,156.0,246.0,105.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_28944811,C_674920,2.0,辽宁对外经贸学院,2020-06-11 23:41:09,4,E,781,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30745624,C_674959,0.0,辽宁对外经贸学院,2020-06-30 00:59:48,4,E,781,88,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_7207556,C_682407,0.0,陕西理工大学,2020-04-16 22:17:08,4,E,880,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_27366713,C_948395,2.0,西安美术学院,2020-03-12 16:48:57,0,A,727,170,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_28975393,C_948436,0.0,辽宁对外经贸学院,2020-05-18 08:00:21,4,E,781,171,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29735179,C_1741505,0.0,辽宁对外经贸学院,2020-06-11 11:16:32,4,E,781,16,0.0,0.0,22.0,22.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_9350624,C_676635,1.0,复旦大学,2020-07-14 14:06:22,4,E,299,89,0.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_13337823,C_801420,0.0,辽宁对外经贸学院,2020-07-11 11:39:17,4,E,781,155,1.0,0.0,2.0,2.0,0.0,0.0,0.0605555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_14101442,C_697062,0.0,大连理工大学,2020-04-08 12:37:15,0,A,309,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,101.0,110.0,0.0
U_21262934,C_948120,2.0,昆明理工大学,2020-09-29 17:49:59,0,A,476,167,0.0,0.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,10.0,10.0,10.0,11.0,0.7577777777777778,0.0,0.0,51.0,51.0,43.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31683210,C_682392,2.0,广州中医药大学,2020-09-15 20:11:34,1,B,423,108,2.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,223.0,223.0,220.0,291.0,0.0,0.0,0.0,12.0,12.0,10.0,16.0,0.0
U_30887341,C_948078,2.0,辽宁对外经贸学院,2020-07-06 22:06:23,4,E,781,164,6.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_19299503,C_948395,1.0,西安美术学院,2020-03-09 12:21:24,0,A,727,170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_546135,C_735164,1.0,西南交通大学希望学院,2020-10-25 15:31:33,4,E,709,138,1.0,0.0,15.0,21.0,12.0,23.0,0.0,0.0,0.0,27.0,35.0,26.0,42.0,0.0,1.0,0.0,18.0,27.0,12.0,12.0,0.0,0.0,0.0,10.0,12.0,9.0,13.0,0.0
U_32577496,C_735164,2.0,昆明理工大学,2020-09-16 19:28:27,0,A,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,8.0,0.0697222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29987531,C_756642,2.0,广州中医药大学,2020-05-15 07:31:42,1,B,423,149,0.0,0.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,18.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,0.0
U_30466285,C_1829948,2.0,广州中医药大学,2020-06-12 09:26:04,1,B,423,61,15.0,0.0,134.0,134.0,59.0,59.0,0.0,7.0,0.0,126.0,126.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_34072705,C_1774987,1.0,昆明理工大学,2020-11-23 23:03:32,0,A,476,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,93.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29758117,C_1017355,2.0,华南理工大学,2020-05-02 15:28:22,3,D,211,0,0.0,0.0,25.0,25.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_10272651,C_1918363,0.0,新乡医学院三全学院,2020-11-15 18:16:45,4,E,461,76,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32133959,C_697076,2.0,华南理工大学,2020-09-07 19:30:02,3,D,211,121,0.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_10656413,C_801420,0.0,河北科技学院,2020-08-13 19:42:31,4,E,564,155,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_14337830,C_735385,0.0,天津大学,2020-11-03 15:49:56,4,E,319,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_4602325,C_735197,2.0,华南理工大学,2020-10-14 23:29:09,4,E,211,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.771388888888889,12.0,0.0,97.0,97.0,96.0,105.0,0.0
U_25246035,C_1732845,1.0,铜仁学院,2020-05-24 08:59:30,2,C,850,13,28.0,0.0,54.0,54.0,31.0,31.0,0.0,4.0,0.0,91.0,91.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30556168,C_1829948,2.0,辽宁对外经贸学院,2020-06-16 12:20:47,4,E,781,61,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30581769,C_1829948,2.0,辽宁对外经贸学院,2020-06-17 14:31:27,4,E,781,61,2.0,0.0,17.0,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_19906332,C_948395,2.0,西安美术学院,2020-05-26 13:00:37,0,A,727,170,36.0,0.0,60.0,60.0,44.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30600382,C_1829948,2.0,辽宁对外经贸学院,2020-06-18 23:14:38,4,E,781,61,10.0,0.0,61.0,61.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6233843,C_1017355,2.0,广州中医药大学,2020-05-01 20:36:37,0,A,423,0,9.0,0.0,45.0,45.0,34.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30831399,C_948113,2.0,辽宁对外经贸学院,2020-07-11 09:00:53,4,E,781,166,0.0,0.0,81.0,81.0,51.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5074854,C_735197,0.0,华南理工大学,2020-10-16 21:57:20,3,D,211,141,35.0,0.0,184.0,184.0,184.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_13754860,C_682392,0.0,华南理工大学,2020-08-19 16:17:18,3,D,211,108,1.0,0.0,181.0,181.0,69.0,75.0,0.0,5.0,0.0,64.0,64.0,64.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5075958,C_1864065,2.0,湖北理工学院,2020-07-02 18:11:08,4,E,631,67,0.0,0.0,24.0,24.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32593812,C_735164,1.0,昆明理工大学,2020-09-16 08:17:56,0,A,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989138888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_2408421,C_1918363,0.0,信阳职业技术学院,2020-12-01 15:55:20,0,A,130,76,0.0,0.0,33.0,33.0,33.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_11064818,C_676646,1.0,天津商业大学,2020-08-11 00:27:44,4,E,316,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.5694444444444446,0.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_12604401,C_682392,1.0,陕西工业职业技术学院,2020-11-29 22:27:56,4,E,876,108,0.0,0.0,96.0,96.0,96.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6758154,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-02 09:49:42,4,E,822,57,10.0,0.0,34.0,34.0,34.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5245117,C_674920,0.0,辽宁对外经贸学院,2020-07-06 14:35:27,4,E,781,87,5.0,0.0,10.0,10.0,5.0,5.0,0.0,1.0,0.0,110.0,110.0,95.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_21102194,C_948120,0.0,中国农业大学,2020-09-23 09:24:53,4,E,67,167,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,31.0,31.0,25.0,26.0,0.0,0.0,0.0,20.0,20.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30488064,C_1829948,0.0,辽宁对外经贸学院,2020-06-13 12:07:23,4,E,781,61,0.0,0.0,12.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5732031,C_1824911,0.0,重庆三峡医药高等专科学校,2020-06-13 16:05:45,4,E,822,57,7.0,0.0,11.0,11.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,36.0,36.0,31.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29968574,C_735164,1.0,齐鲁工业大学,2020-10-20 13:56:09,0,A,910,138,0.0,0.0,0.0,0.0,0.0,0.0,4.6331444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_8488518,C_735197,0.0,华南理工大学,2020-09-09 08:46:09,4,E,211,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0597222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.2347222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_19797867,C_1714448,2.0,中国医科大学,2020-05-13 08:40:41,0,A,69,8,0.0,0.0,79.0,79.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_11025829,C_697766,0.0,武汉职业技术学院,2020-07-12 21:39:22,0,A,511,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_3740492,C_735385,1.0,中国海洋大学,2020-08-20 19:20:35,4,E,74,146,0.0,0.0,21.0,21.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31060256,C_735115,2.0,昆明理工大学,2020-07-25 14:32:47,0,A,476,136,1.0,0.0,284.0,284.0,281.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_28727652,C_948436,0.0,辽宁对外经贸学院,2020-07-20 20:06:55,4,E,781,171,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32756058,C_735164,1.0,昆明理工大学,2020-09-15 15:30:01,0,A,476,138,2.0,0.0,32.0,42.0,32.0,55.0,0.63095,0.0,0.0,22.0,26.0,22.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,14.0,17.0,2.1003031620732058
U_29901365,C_1714448,2.0,辽宁对外经贸学院,2020-05-09 20:32:38,4,E,781,8,0.0,0.0,16.0,16.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30298463,C_735115,1.0,辽宁对外经贸学院,2020-05-31 21:45:05,4,E,781,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_1625278,C_735164,1.0,河南理工大学,2020-11-28 10:25:15,2,C,576,138,0.0,0.0,155.0,179.0,153.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33776657,C_735164,0.0,中国医科大学,2020-09-25 17:54:10,2,C,69,138,1.0,0.0,35.0,43.0,33.0,56.0,2.6991666666666667,0.0,0.0,68.0,82.0,66.0,94.0,0.0555555555555555,0.0,0.0,26.0,36.0,24.0,24.0,0.0,0.0,0.0,27.0,45.0,19.0,22.0,0.0
U_12479911,C_697062,1.0,湖北科技学院,2020-04-25 22:01:03,0,A,633,120,0.0,0.0,102.0,102.0,92.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31091994,C_735115,1.0,辽宁对外经贸学院,2020-07-29 12:24:23,4,E,781,136,0.0,0.0,100.0,100.0,48.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_11946197,C_948387,0.0,深圳信息职业技术学院,2020-10-01 11:49:47,4,E,610,169,0.0,0.0,0.0,0.0,0.0,0.0,2.7344444444444447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,26.0,26.0,0.0
U_31089320,C_697076,2.0,华南理工大学,2020-07-29 08:35:11,3,D,211,121,0.0,0.0,220.0,220.0,62.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_12918139,C_1829948,0.0,北方民族大学,2020-06-16 18:30:24,4,E,190,61,7.0,0.0,66.0,66.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
